,price,location,total_sqft,bhk,bath
4317,4500000.0,other,900.0,2.0,2.0
4318,26000000.0,other,3500.0,6.0,6.0
4319,3650000.0,other,675.0,2.0,2.0
4320,3100000.0,other,630.0,2.0,2.0
4321,3000000.0,other,840.0,2.0,2.0
4324,4500000.0,other,800.0,2.0,2.0
4325,3000000.0,other,600.0,2.0,2.0
4328,7900000.0,other,917.0,2.0,2.0
4329,3000000.0,other,900.0,2.0,2.0
4330,3000000.0,other,850.0,2.0,2.0
4331,28000000.0,other,3767.0,5.0,5.0
4332,4500000.0,other,1025.0,2.0,2.0
4333,15000000.0,other,2290.0,3.0,4.0
4335,3000000.0,other,840.0,2.0,2.0
4336,15500000.0,other,2340.0,4.0,4.0
4337,6500000.0,other,1250.0,2.0,2.0
4338,5000000.0,other,1020.0,3.0,2.0
4339,11200000.000000002,other,1740.0,3.0,3.0
4340,3700000.0,other,765.0,2.0,2.0
4342,9500000.0,other,1200.0,3.0,3.0
4343,3600000.0,other,800.0,2.0,2.0
4344,10800000.0,other,1893.0,2.0,2.0
4347,3700000.0,other,1025.0,2.0,2.0
4348,10000000.0,other,1650.0,3.0,3.0
4349,7500000.0,other,900.0,3.0,2.0
4350,3700000.0,other,965.0,2.0,2.0
4352,4500000.0,other,1200.0,2.0,2.0
4354,4400000.0,other,1185.0,2.0,2.0
4355,3900000.0,other,850.0,2.0,2.0
4357,4200000.0,other,1070.0,2.0,2.0
4358,3000000.0,other,855.0,2.0,2.0
4359,5500000.0,other,1135.0,2.0,2.0
4361,3500000.0,other,830.0,2.0,2.0
4362,4300000.0,other,700.0,3.0,2.0
4363,19500000.0,other,2415.0,4.0,4.0
4364,4550000.0,other,1040.0,2.0,2.0
4365,3800000.0,other,675.0,2.0,2.0
4366,3000000.0,other,720.0,2.0,2.0
4367,3500000.0,other,995.0,2.0,2.0
4368,5500000.0,other,1125.0,2.0,2.0
4369,9800000.0,other,1775.0,3.0,3.0
4370,7500000.0,other,1485.0,3.0,3.0
4371,5200000.0,other,900.0,2.0,2.0
4373,3600000.0,other,980.0,2.0,2.0
4375,6990000.000000001,other,1100.0,4.0,2.0
4377,7500000.0,other,1304.0,2.0,2.0
4378,7459999.999999999,other,1446.0,3.0,2.0
4379,6500000.0,other,1278.0,2.0,2.0
4380,8000000.0,other,1300.0,3.0,2.0
4382,5000000.0,other,950.0,3.0,2.0
4383,12500000.0,other,1710.0,3.0,2.0
4384,5100000.0,other,800.0,3.0,2.0
4385,4500000.0,other,799.0,2.0,2.0
4386,4900000.0,other,970.0,2.0,2.0
4389,5500000.0,other,950.0,3.0,2.0
4390,8500000.0,other,1400.0,3.0,4.0
4391,3700000.0,other,895.0,2.0,2.0
4392,9500000.0,other,1700.0,3.0,2.0
4393,5800000.0,other,780.0,2.0,2.0
4397,10300000.0,other,1550.0,3.0,3.0
4398,4600000.0,other,950.0,2.0,2.0
4399,9000000.0,other,1350.0,2.0,2.0
4400,3350000.0,other,950.0,2.0,2.0
4401,18000000.0,other,2315.0,4.0,4.0
4402,6800000.0,other,1435.0,2.0,2.0
4403,6700000.0,other,1200.0,3.0,3.0
4404,4750000.0,other,1075.0,2.0,2.0
4408,5500000.0,other,1220.0,2.0,2.0
4409,2400000.0,other,675.0,2.0,2.0
4410,9000000.0,other,1152.0,2.0,2.0
4411,4000000.0,other,805.0,3.0,2.0
4415,3500000.0,other,950.0,2.0,2.0
4416,3000000.0,other,600.0,2.0,2.0
4418,14000000.0,other,1800.0,3.0,3.0
4420,4500000.0,other,900.0,3.0,2.0
4421,4000000.0,other,804.0,2.0,2.0
4422,6000000.0,other,1100.0,3.0,2.0
4423,3500000.0,other,741.0,2.0,2.0
4424,3950000.0,other,1110.0,2.0,2.0
4425,10000000.0,other,1690.0,3.0,2.0
4429,3900000.0,other,745.0,2.0,2.0
4430,3850000.0,other,900.0,2.0,2.0
4431,8200000.0,other,1300.0,2.0,2.0
4432,9000000.0,other,1250.0,3.0,2.0
4433,13500000.0,other,2020.0,3.0,4.0
4434,9500000.0,other,1750.0,3.0,2.0
4437,5500000.0,other,900.0,2.0,2.0
4439,4200000.0,other,1080.0,2.0,2.0
4441,4200000.0,other,925.0,2.0,2.0
4442,11000000.0,other,1880.0,3.0,3.0
4444,3800000.0,other,675.0,2.0,2.0
4446,3200000.0,other,597.0,2.0,2.0
4447,3950000.0,other,1080.0,2.0,2.0
4448,4800000.0,other,900.0,3.0,2.0
4449,9000000.0,other,1700.0,3.0,3.0
4451,6000000.0,other,1100.0,2.0,2.0
4452,5300000.0,other,900.0,2.0,2.0
4453,4600000.0,other,900.0,3.0,2.0
4454,4800000.0,other,1150.0,2.0,2.0
4455,7000000.0,other,1320.0,2.0,2.0
4457,3500000.0,other,550.0,2.0,2.0
4458,5500000.0,other,1230.0,2.0,2.0
4459,5100000.0,other,1000.0,2.0,2.0
4460,6500000.0,other,900.0,2.0,2.0
4461,4000000.0,other,720.0,2.0,2.0
4462,4500000.0,other,1155.0,2.0,3.0
4463,3800000.0,other,650.0,2.0,2.0
4464,8000000.0,other,1100.0,3.0,2.0
4465,3000000.0,other,583.0,2.0,2.0
4466,4000000.0,other,950.0,2.0,2.0
4467,6500000.0,other,1000.0,2.0,2.0
4468,2800000.0,other,700.0,2.0,2.0
4469,4300000.0,other,837.0,3.0,2.0
4471,2800000.0,other,540.0,2.0,2.0
4474,11000000.0,other,2070.0,3.0,3.0
4475,4000000.0,other,900.0,2.0,2.0
4477,3200000.0,other,858.0,2.0,2.0
4478,16000000.0,other,2100.0,4.0,3.0
4479,2700000.0,other,630.0,2.0,2.0
4480,4500000.0,other,700.0,3.0,2.0
4482,7800000.0,other,1000.0,2.0,2.0
4484,6800000.0,other,1206.0,2.0,2.0
4485,5700000.0,other,940.0,2.0,2.0
4488,25000000.0,other,3500.0,4.0,4.0
4489,12200000.0,other,2150.0,3.0,3.0
4490,9000000.0,other,1700.0,3.0,2.0
4491,6200000.0,other,1706.0,2.0,3.0
4492,4500000.0,other,900.0,2.0,2.0
4493,5000000.0,other,1195.0,2.0,2.0
4494,13000000.0,other,2010.0,4.0,4.0
4495,5500000.0,other,1000.0,3.0,2.0
4496,22500000.0,other,3300.0,4.0,4.0
4498,3400000.0,other,750.0,2.0,2.0
4499,8700000.0,other,1150.0,3.0,3.0
4500,4500000.0,other,925.0,2.0,2.0
4501,2800000.0,other,550.0,2.0,2.0
4502,7800000.0,other,1432.0,2.0,2.0
4503,4950000.0,other,900.0,3.0,2.0
4505,4500000.0,other,600.0,2.0,2.0
4506,15000000.0,other,2000.0,4.0,2.0
4507,12000000.0,other,1750.0,3.0,3.0
4508,8500000.0,other,1380.0,3.0,2.0
4510,4000000.0,other,1080.0,2.0,2.0
4511,4500000.0,other,1105.0,2.0,2.0
4512,8200000.0,other,1600.0,3.0,2.0
4513,3500000.0,other,562.0,2.0,2.0
4515,4700000.0,other,1125.0,2.0,2.0
4517,4500000.0,other,800.0,2.0,2.0
4518,2500000.0,other,750.0,2.0,2.0
4519,10000000.0,other,1771.0,3.0,3.0
4522,3800000.0,other,900.0,2.0,2.0
4523,3650000.0,other,850.0,2.0,2.0
4524,8000000.0,other,1400.0,3.0,3.0
4525,3500000.0,other,766.0,2.0,2.0
4528,7500000.0,other,1495.0,3.0,2.0
4529,3500000.0,other,890.0,2.0,2.0
4530,12000000.0,other,1600.0,3.0,2.0
4531,5000000.0,other,800.0,2.0,2.0
4532,3000000.0,other,550.0,2.0,2.0
4533,3000000.0,other,895.0,2.0,2.0
4534,7400000.0,other,1300.0,3.0,2.0
4535,3200000.0,other,750.0,2.0,2.0
4536,3500000.0,other,750.0,2.0,2.0
4537,13000000.0,other,2215.0,3.0,4.0
4538,4600000.0,other,1105.0,2.0,2.0
4539,8500000.0,other,1550.0,3.0,2.0
4541,9500000.0,other,1687.0,3.0,3.0
4542,4250000.0,other,1050.0,2.0,2.0
4544,4000000.0,other,750.0,2.0,2.0
4545,11500000.0,other,1900.0,3.0,3.0
4546,8000000.0,other,1350.0,3.0,2.0
4547,3050000.0,other,792.0,2.0,2.0
4548,5500000.0,other,1000.0,4.0,2.0
4549,7500000.0,other,900.0,2.0,2.0
4550,12000000.0,other,2500.0,2.0,2.0
4552,13200000.0,other,1845.0,3.0,4.0
4553,4800000.0,other,1150.0,2.0,2.0
4554,11000000.0,other,1500.0,3.0,3.0
4555,3500000.0,other,800.0,2.0,2.0
4556,14200000.0,other,1800.0,3.0,2.0
4557,9000000.0,other,1180.0,2.0,2.0
4559,11000000.0,other,1600.0,3.0,3.0
4561,5700000.0,other,1100.0,3.0,2.0
4563,4600000.0,other,1335.0,2.0,2.0
4564,3600000.0,other,850.0,2.0,2.0
4566,5700000.0,other,990.0,3.0,2.0
4567,2650000.0,other,650.0,2.0,2.0
4568,7500000.0,other,1368.0,3.0,2.0
4569,4000000.0,other,1114.0,2.0,2.0
4570,6500000.0,other,1100.0,2.0,2.0
4571,2780000.0,other,777.0,2.0,2.0
4573,3500000.0,other,630.0,2.0,2.0
4574,6650000.0,other,1075.0,3.0,2.0
4576,5000000.0,other,1075.0,2.0,2.0
4577,7000000.0,other,1200.0,3.0,3.0
4578,7500000.0,other,1225.0,3.0,3.0
4579,6000000.0,other,860.0,3.0,2.0
4580,4800000.0,other,900.0,3.0,2.0
4581,4150000.0,other,1050.0,2.0,2.0
4582,14900000.0,other,2600.0,3.0,3.0
4584,5000000.0,other,850.0,2.0,2.0
4585,6000000.0,other,950.0,3.0,2.0
4586,3200000.0,other,630.0,2.0,2.0
4587,5900000.0,other,960.0,2.0,2.0
4590,5000000.0,other,1150.0,2.0,2.0
4593,5950000.0,other,1255.0,2.0,2.0
4594,4500000.0,other,1197.0,2.0,2.0
4596,4000000.0,other,1080.0,2.0,2.0
4598,4500000.0,other,1193.0,2.0,3.0
4599,4200000.0,other,800.0,2.0,2.0
4600,9500000.0,other,1500.0,2.0,2.0
4601,6500000.0,other,1050.0,2.0,2.0
4602,9000000.0,other,1124.0,2.0,2.0
4603,3229999.9999999995,other,950.0,2.0,2.0
4604,5800000.0,other,950.0,2.0,2.0
4605,5200000.0,other,900.0,3.0,2.0
4606,3060000.0,other,880.0,2.0,2.0
4608,11000000.0,other,1900.0,3.0,2.0
4609,7230000.0,other,1446.0,3.0,2.0
4610,7000000.0,other,1100.0,3.0,2.0
4611,3200000.0,other,850.0,2.0,2.0
4612,2890000.0,other,700.0,2.0,2.0
4613,5200000.0,other,800.0,2.0,2.0
4614,3000000.0,other,700.0,2.0,2.0
4616,3400000.0,other,880.0,2.0,2.0
4618,4200000.0,other,1000.0,2.0,2.0
4620,5550000.0,other,1280.0,2.0,2.0
4621,16700000.0,other,2630.0,4.0,4.0
4622,16000000.0,other,2400.0,4.0,5.0
4623,14000000.0,other,2240.0,4.0,3.0
4624,4800000.0,other,1000.0,2.0,2.0
4625,4800000.0,other,969.0,3.0,2.0
4626,6000000.0,other,990.0,3.0,2.0
4627,5500000.0,other,900.0,2.0,2.0
4628,17500000.0,other,2345.0,6.0,6.0
4630,7400000.0,other,1241.0,4.0,3.0
4632,4800000.0,other,1020.0,2.0,2.0
4633,5900000.0,other,972.0,3.0,3.0
4636,3700000.0,other,1105.0,2.0,2.0
4637,4800000.0,other,850.0,2.0,2.0
4638,3100000.0,other,933.0,2.0,2.0
4639,7800000.0,other,1000.0,3.0,3.0
4640,10500000.0,other,1924.0,3.0,3.0
4641,5300000.0,other,1074.0,2.0,2.0
4642,8000000.0,other,1350.0,2.0,2.0
4643,8000000.0,other,1600.0,3.0,2.0
4644,5500000.0,other,861.0,2.0,2.0
4645,4800000.0,other,970.0,3.0,2.0
4647,2600000.0,other,700.0,2.0,2.0
4648,10000000.0,other,1550.0,3.0,3.0
4649,4000000.0,other,950.0,2.0,2.0
4650,10000000.0,other,1650.0,3.0,2.0
4651,8000000.0,other,1450.0,3.0,2.0
4654,3700000.0,other,1005.0,2.0,2.0
4655,5200000.0,other,1260.0,2.0,2.0
4656,3800000.0,other,900.0,2.0,2.0
4658,8000000.0,other,1440.0,3.0,2.0
4659,3500000.0,other,850.0,2.0,2.0
4660,3600000.0,other,1000.0,2.0,2.0
4661,2650000.0,other,550.0,2.0,2.0
4663,4500000.0,other,900.0,2.0,2.0
4664,6000000.0,other,1200.0,3.0,3.0
4665,7890000.000000001,other,1214.0,2.0,2.0
4666,7500000.0,other,1375.0,2.0,2.0
4667,3320000.0000000005,other,765.0,2.0,2.0
4668,7500000.0,other,1295.0,2.0,2.0
4669,2800000.0,other,850.0,2.0,2.0
4670,4000000.0,other,750.0,3.0,2.0
4671,4950000.0,other,1165.0,2.0,2.0
4672,4500000.0,other,1090.0,2.0,2.0
4673,3050000.0,other,920.0,2.0,2.0
4674,11500000.0,other,1550.0,4.0,3.0
4675,6800000.0,other,1356.0,3.0,2.0
4676,4200000.0,other,1000.0,2.0,2.0
4678,5200000.0,other,1155.0,2.0,2.0
4680,13000000.0,other,1970.0,4.0,4.0
4681,9500000.0,other,1125.0,3.0,3.0
4682,3500000.0,other,1000.0,2.0,2.0
4683,4500000.0,other,750.0,3.0,2.0
4684,3200000.0,other,700.0,2.0,2.0
4685,11000000.0,other,1650.0,2.0,3.0
4686,6000000.0,other,1180.0,2.0,2.0
4687,3379999.9999999995,other,850.0,2.0,2.0
4688,7200000.0,other,1100.0,2.0,2.0
4689,4000000.0,other,891.0,2.0,2.0
4690,2900000.0,other,725.0,2.0,2.0
4691,4200000.0,other,630.0,2.0,2.0
4692,5000000.0,other,900.0,3.0,2.0
4694,4500000.0,other,585.0,4.0,2.0
4696,8500000.0,other,1200.0,2.0,2.0
4697,4600000.0,other,1210.0,2.0,2.0
4698,5000000.0,other,1160.0,2.0,2.0
4699,3650000.0,other,800.0,2.0,2.0
4700,4000000.0,other,745.0,2.0,2.0
4701,1950000.0,other,560.0,2.0,2.0
4702,3500000.0,other,836.0,2.0,2.0
4703,4800000.0,other,850.0,3.0,3.0
4705,2500000.0,other,550.0,2.0,2.0
4706,8500000.0,other,1100.0,2.0,3.0
4707,4000000.0,other,1107.0,2.0,2.0
4708,4200000.0,other,900.0,2.0,3.0
4709,13500000.0,other,1800.0,3.0,4.0
4712,4000000.0,other,900.0,2.0,2.0
4713,4700000.0,other,855.0,2.0,2.0
4714,4500000.0,other,1090.0,2.0,2.0
4717,4100000.0,other,1200.0,2.0,2.0
4718,4000000.0,other,800.0,2.0,2.0
4719,3600000.0,other,910.0,2.0,2.0
4720,3300000.0,other,1000.0,2.0,2.0
4722,8500000.0,other,1450.0,3.0,3.0
4723,3400000.0,other,657.0,2.0,2.0
4724,6800000.0,other,1000.0,2.0,2.0
4725,10000000.0,other,1285.0,3.0,2.0
4726,14000000.0,other,1800.0,3.0,3.0
4727,11000000.0,other,1500.0,3.0,3.0
4728,9500000.0,other,1500.0,3.0,2.0
4730,4300000.0,other,1175.0,2.0,2.0
4731,10000000.0,other,1600.0,3.0,2.0
4732,11299999.999999998,other,2275.0,3.0,3.0
4733,3500000.0,other,800.0,2.0,2.0
4734,4900000.0,other,825.0,2.0,2.0
4735,2800000.0,other,585.0,2.0,2.0
4737,8000000.0,other,1263.0,3.0,3.0
4738,6000000.0,other,1000.0,3.0,3.0
4740,4200000.0,other,900.0,2.0,2.0
4741,4200000.0,other,1235.0,2.0,2.0
4742,3350000.0,other,842.0,2.0,2.0
4743,14000000.0,other,2560.0,4.0,4.0
4744,7500000.0,other,1414.0,3.0,2.0
4745,3000000.0,other,840.0,2.0,2.0
4746,8900000.0,other,1190.0,2.0,2.0
4747,5900000.0,other,760.0,3.0,2.0
4748,7000000.0,other,1350.0,3.0,2.0
4749,3000000.0,other,800.0,2.0,2.0
4751,12500000.0,other,2000.0,4.0,4.0
4753,12800000.0,other,2200.0,4.0,3.0
4755,3200000.0,other,601.0,2.0,2.0
4756,6720000.0,other,1180.0,2.0,2.0
4758,4500000.0,other,900.0,2.0,2.0
4759,16500000.0,other,2000.0,3.0,3.0
4760,5000000.0,other,945.0,3.0,2.0
4761,3850000.0,other,1050.0,2.0,2.0
4762,7300000.0,other,1450.0,3.0,2.0
4765,3500000.0,other,1000.0,2.0,2.0
4766,6500000.0,other,1500.0,2.0,2.0
4767,3400000.0,other,911.0,2.0,2.0
4768,6000000.0,other,1400.0,2.0,2.0
4769,3100000.0,other,720.0,2.0,2.0
4770,3600000.0,other,776.0,2.0,2.0
4771,4000000.0,other,800.0,2.0,2.0
4772,9500000.0,other,1510.0,3.0,3.0
4773,5000000.0,other,1065.0,2.0,2.0
4774,8500000.0,other,1350.0,3.0,3.0
4775,5200000.0,other,1000.0,3.0,2.0
4776,6000000.0,other,1140.0,2.0,2.0
4777,8000000.0,other,1263.0,3.0,3.0
4778,11000000.0,other,1785.0,3.0,4.0
4779,6200000.0,other,950.0,3.0,3.0
4780,4500000.0,other,1000.0,2.0,2.0
4781,4150000.0,other,950.0,2.0,2.0
4782,4200000.0,other,758.0,3.0,2.0
4783,9000000.0,other,1300.0,3.0,3.0
4784,3600000.0,other,630.0,3.0,2.0
4785,30000000.0,other,5500.0,3.0,3.0
4787,5800000.0,other,929.0,2.0,2.0
4788,8600000.0,other,1550.0,3.0,2.0
4789,3800000.0,other,564.0,2.0,2.0
4790,6400000.0,other,1200.0,2.0,2.0
4791,9600000.0,other,1415.0,2.0,2.0
4795,3200000.0,other,765.0,2.0,2.0
4796,7500000.0,other,1000.0,2.0,2.0
4797,3250000.0,other,984.0,2.0,2.0
4798,3600000.0,other,895.0,2.0,2.0
4799,3100000.0,other,700.0,2.0,2.0
4801,3600000.0,other,700.0,2.0,2.0
4802,15000000.0,other,2200.0,3.0,3.0
4803,10000000.0,other,1712.0,3.0,3.0
4804,3000000.0,other,850.0,2.0,2.0
4805,6100000.0,other,1200.0,2.0,2.0
4806,5000000.0,other,1000.0,3.0,2.0
4808,3800000.0,other,1005.0,2.0,2.0
4809,4000000.0,other,855.0,2.0,2.0
4810,4000000.0,other,750.0,2.0,2.0
4811,12500000.0,other,2250.0,3.0,3.0
4812,4500000.0,other,590.0,2.0,2.0
4813,19500000.0,other,2400.0,3.0,3.0
4814,2900000.0,other,650.0,2.0,2.0
4815,3800000.0,other,625.0,2.0,2.0
4817,12000000.0,other,1575.0,4.0,3.0
4818,4300000.0,other,1185.0,2.0,2.0
4819,4500000.0,other,1205.0,2.0,2.0
4820,2800000.0,other,750.0,2.0,2.0
4821,5500000.0,other,1050.0,2.0,2.0
4822,12000000.0,other,1800.0,3.0,3.0
4823,6000000.0,other,1150.0,2.0,2.0
4824,4500000.0,other,1150.0,2.0,2.0
4829,3990000.0,other,1070.0,2.0,2.0
4830,6800000.0,other,1080.0,2.0,2.0
4831,7000000.0,other,1303.0,3.0,3.0
4832,11000000.0,other,1750.0,3.0,2.0
4835,4200000.0,other,1000.0,2.0,2.0
4836,3000000.0,other,865.0,2.0,2.0
4837,3700000.0,other,900.0,2.0,2.0
4838,11000000.0,other,1570.0,2.0,2.0
4839,3200000.0,other,600.0,2.0,2.0
4841,7000000.0,other,1325.0,3.0,2.0
4842,6500000.0,other,1200.0,2.0,2.0
4843,10500000.0,other,1590.0,3.0,3.0
4844,6000000.0,other,1148.0,3.0,2.0
4846,8100000.0,other,1435.0,3.0,2.0
4847,7900000.0,other,1000.0,3.0,2.0
4848,9800000.0,other,1796.0,3.0,3.0
4849,3200000.0,other,900.0,2.0,2.0
4850,3000000.0,other,560.0,2.0,2.0
4851,5000000.0,other,720.0,2.0,2.0
4852,15500000.0,other,1829.0,6.0,4.0
4854,9500000.0,other,1500.0,4.0,2.0
4855,12000000.0,other,1980.0,3.0,3.0
4856,8500000.0,other,1720.0,3.0,3.0
4857,3600000.0,other,1105.0,2.0,2.0
4858,4940000.0,other,1175.0,2.0,2.0
4860,10500000.0,other,1615.0,3.0,3.0
4861,7200000.0,other,1450.0,2.0,2.0
4862,3600000.0,other,900.0,2.0,2.0
4863,4800000.0,other,904.0,2.0,2.0
4865,5750000.0,other,1320.0,2.0,2.0
4866,5000000.0,other,900.0,2.0,2.0
4867,35000000.0,other,4500.0,4.0,4.0
4868,10000000.0,other,1530.0,3.0,3.0
4869,5100000.0,other,1300.0,2.0,2.0
4870,6500000.0,other,1230.0,3.0,2.0
4871,6500000.0,other,1510.0,2.0,2.0
4872,9700000.0,other,1300.0,2.0,2.0
4874,4000000.0,other,800.0,2.0,2.0
4875,4700000.0,other,1099.0,2.0,2.0
4876,3000000.0,other,590.0,2.0,2.0
4877,10000000.0,other,1650.0,3.0,3.0
4878,3800000.0,other,750.0,2.0,2.0
4879,5800000.0,other,1742.0,2.0,2.0
4880,4500000.0,other,825.0,2.0,2.0
4881,6500000.0,other,1000.0,3.0,2.0
4882,3800000.0,other,850.0,2.0,2.0
4884,7200000.0,other,1295.0,3.0,3.0
4885,11000000.0,other,1920.0,3.0,3.0
4886,5500000.0,other,1100.0,2.0,2.0
4887,5700000.0,other,1150.0,2.0,2.0
4888,7600000.0,other,1100.0,2.0,2.0
4891,7500000.0,other,900.0,2.0,2.0
4892,4650000.0,other,945.0,2.0,2.0
4893,4100000.0,other,1110.0,2.0,2.0
4894,4200000.0,other,1193.0,2.0,3.0
4895,6200000.0,other,950.0,2.0,2.0
4896,12500000.0,other,1500.0,3.0,2.0
4897,5000000.0,other,670.0,3.0,2.0
4898,2500000.0,other,540.0,2.0,2.0
4900,8000000.0,other,1093.0,2.0,2.0
4901,10700000.0,other,1962.0,3.0,3.0
4902,3600000.0,other,700.0,2.0,2.0
4903,2800000.0,other,685.0,2.0,2.0
4904,13500000.0,other,2003.0,3.0,3.0
4906,7000000.0,other,1100.0,2.0,2.0
4907,3000000.0,other,540.0,2.0,2.0
4908,11500000.0,other,2000.0,9.0,9.0
4909,3100000.0,other,750.0,2.0,2.0
4910,3400000.0,other,950.0,2.0,2.0
4912,5000000.0,other,1225.0,2.0,2.0
4913,9000000.0,other,1100.0,3.0,3.0
4914,3600000.0,other,1027.0,2.0,2.0
4915,2700000.0,other,750.0,2.0,2.0
4917,3500000.0,other,1034.0,2.0,2.0
4918,4000000.0,other,800.0,2.0,2.0
4919,15500000.0,other,2700.0,3.0,4.0
4920,12500000.0,other,1930.0,3.0,3.0
4922,7100000.0,other,1260.0,2.0,2.0
4923,14000000.0,other,2000.0,4.0,2.0
4924,4500000.0,other,900.0,2.0,2.0
4925,6500000.0,other,900.0,4.0,3.0
4926,2500000.0,other,616.0,2.0,2.0
4927,9000000.0,other,1400.0,3.0,2.0
4930,5500000.0,other,900.0,2.0,2.0
4932,3030000.0,other,890.0,2.0,2.0
4934,7000000.0,other,1160.0,3.0,3.0
4936,3500000.0,other,975.0,2.0,2.0
4937,3700000.0,other,1100.0,2.0,2.0
4938,9500000.0,other,1180.0,2.0,2.0
4939,5600000.0,other,1285.0,2.0,2.0
4940,2500000.0,other,760.0,2.0,2.0
4941,2700000.0,other,600.0,2.0,2.0
4944,3800000.0,other,720.0,2.0,2.0
4945,5200000.0,other,950.0,2.0,2.0
4946,3500000.0,other,995.0,2.0,2.0
4947,4600000.0,other,1150.0,2.0,2.0
4948,3000000.0,other,750.0,2.0,2.0
4949,6000000.0,other,1180.0,3.0,3.0
4950,4350000.0,other,747.0,3.0,2.0
4951,11000000.0,other,1600.0,4.0,3.0
4952,8500000.0,other,1100.0,2.0,2.0
4953,9800000.0,other,1250.0,3.0,2.0
4954,3000000.0,other,634.0,2.0,2.0
4955,12000000.0,other,1800.0,3.0,3.0
4956,2800000.0,other,815.0,2.0,2.0
4957,5000000.0,other,650.0,2.0,2.0
4958,6400000.0,other,1232.0,2.0,2.0
4959,3800000.0,other,1140.0,2.0,2.0
4960,6000000.0,other,1300.0,2.0,2.0
4961,7200000.0,other,1110.0,2.0,2.0
4962,6670000.0,other,1000.0,3.0,2.0
4964,5200000.0,other,1400.0,2.0,2.0
4965,5800000.0,other,1140.0,2.0,2.0
4966,10000000.0,other,1600.0,3.0,3.0
4969,2700000.0,other,555.0,2.0,2.0
4970,2500000.0,other,550.0,2.0,2.0
4971,4800000.0,other,1000.0,2.0,2.0
4972,4950000.0,other,1000.0,2.0,2.0
4973,5200000.0,other,1250.0,2.0,2.0
4974,3500000.0,other,984.0,2.0,2.0
4975,9500000.0,other,1425.0,3.0,3.0
4976,6000000.0,other,800.0,2.0,2.0
4977,3500000.0,other,540.0,2.0,2.0
4979,7200000.0,other,1187.0,2.0,2.0
4980,4300000.0,other,799.0,2.0,2.0
4981,4100000.0,other,1095.0,2.0,2.0
4982,2600000.0,other,546.0,2.0,2.0
4983,9800000.0,other,1350.0,3.0,2.0
4984,27000000.0,other,4000.0,4.0,5.0
4986,12500000.0,other,2100.0,3.0,3.0
4987,6709999.999999999,other,1355.0,2.0,2.0
4988,8500000.0,other,1283.0,2.0,2.0
4989,8500000.0,other,1170.0,2.0,2.0
4991,3600000.0,other,925.0,2.0,2.0
4992,6200000.0,other,1270.0,2.0,2.0
4993,5000000.0,other,680.0,2.0,2.0
4994,11500000.0,other,1450.0,3.0,3.0
4995,5000000.0,other,900.0,2.0,2.0
4996,4900000.0,other,1348.0,2.0,2.0
4997,10000000.0,other,1960.0,3.0,3.0
4998,3000000.0,other,800.0,2.0,2.0
4999,9000000.0,other,1530.0,3.0,2.0
5000,8100000.0,other,1000.0,2.0,2.0
5001,12900000.0,other,2230.0,3.0,4.0
5002,7000000.0,other,1200.0,3.0,3.0
5003,4600000.0,other,1175.0,2.0,2.0
5005,4000000.0,other,1050.0,2.0,2.0
5006,7590000.000000001,other,880.0,2.0,2.0
5007,4800000.0,other,1260.0,2.0,2.0
5010,5700000.0,other,890.0,2.0,2.0
5011,3200000.0,other,925.0,2.0,2.0
5012,10000000.0,other,1420.0,3.0,3.0
5013,5500000.0,other,1150.0,2.0,2.0
5014,3700000.0,other,800.0,2.0,2.0
5015,5500000.0,other,1150.0,2.0,2.0
5016,3500000.0,other,985.0,2.0,2.0
5017,6000000.0,other,1180.0,2.0,2.0
5018,5500000.0,other,990.0,3.0,2.0
5019,14000000.0,other,2078.0,3.0,3.0
5020,3400000.0,other,700.0,2.0,2.0
5021,6700000.0,other,1100.0,2.0,2.0
5022,12500000.0,other,1700.0,3.0,3.0
5023,5000000.0,other,1150.0,2.0,2.0
5024,3479999.9999999995,other,900.0,2.0,2.0
5025,5400000.0,other,1150.0,2.0,2.0
5026,12500000.0,other,2100.0,4.0,3.0
5027,11000000.0,other,1730.0,3.0,3.0
5028,8900000.0,other,1743.0,2.0,3.0
5029,9700000.0,other,1312.0,3.0,3.0
5030,7900000.0,other,1158.0,3.0,3.0
5031,3500000.0,other,1050.0,2.0,2.0
5032,4700000.0,other,900.0,2.0,2.0
5034,3050000.0,other,792.0,2.0,2.0
5035,6000000.0,other,1100.0,2.0,2.0
5038,4200000.0,other,700.0,2.0,2.0
5039,4100000.0,other,1197.0,2.0,2.0
5042,6700000.0,other,1300.0,3.0,2.0
5044,3800000.0,other,1075.0,2.0,2.0
5045,3500000.0,other,890.0,2.0,2.0
5046,4000000.0,other,900.0,2.0,2.0
5047,4900000.0,other,1200.0,2.0,2.0
5049,7300000.0,other,1340.0,3.0,2.0
5050,8000000.0,other,1100.0,2.0,2.0
5051,5200000.0,other,1085.0,2.0,2.0
5054,5000000.0,other,1000.0,3.0,2.0
5055,3200000.0,other,540.0,2.0,2.0
5058,4500000.0,other,981.0,2.0,2.0
5059,5800000.0,other,980.0,3.0,2.0
5060,7500000.0,other,1375.0,2.0,2.0
5062,6300000.0,other,1269.0,2.0,2.0
5063,6600000.0,other,950.0,3.0,2.0
5064,8500000.0,other,1100.0,2.0,2.0
5065,14000000.0,other,2150.0,3.0,3.0
5066,9600000.0,other,1798.0,3.0,3.0
5067,8900000.0,other,1490.0,3.0,3.0
